Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2008-11-04,20081649,VA,PPP,,,2008-06-16,,Partisan,IVR,Likely.Voters,893,47,45,0,8
2008-11-04,20081650,VA,ABC,WashPost,,2008-09-21,,NonPartisan,Phone,Likely.Voters,698,49,46,2,3
2008-11-04,20081651,VA,InsiderAdvantage,,,2008-08-12,,NonPartisan,IVR,Likely.Voters,416,43,43,9,5
2008-11-04,20081652,VT,Rasmussen,,,2008-10-06,,NonPartisan,IVR,Likely.Voters,500,65,32,1,3
2008-11-04,20081653,VT,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,626,63,29,0,7
2008-11-04,20081654,VT,Research2000,,,2008-02-21,,NonPartisan,Phone,Likely.Voters,400,57,36,0,7
2008-11-04,20081655,VT,Rasmussen,,,2008-09-13,,NonPartisan,IVR,Likely.Voters,500,60,36,0,4
2008-11-04,20081656,VT,Research2000,,,2008-10-26,,NonPartisan,Phone,Likely.Voters,400,57,36,0,4
2008-11-04,20081657,VT,ARG,,,2008-09-22,,NonPartisan,Phone,Likely.Voters,600,56,38,1,5
2008-11-04,20081658,VT,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,275,62,32,2,4
2008-11-04,20081659,VT,Research2000,,,2008-09-14,,NonPartisan,Phone,Likely.Voters,400,55,36,0,9
2008-11-04,20081660,VT,MacroInternational,,,2008-10-12,,NonPartisan,Phone,Likely.Voters,400,51,29,3,14
2008-11-04,20081661,WA,Elway,,,2008-03-20,,NonPartisan,Phone,Registered.Voters,405,45,39,0,16
2008-11-04,20081662,WA,SurveyUSA,,,2008-06-19,,NonPartisan,IVR,Likely.Voters,532,55,40,0,5
2008-11-04,20081663,WA,SurveyUSA,,,2008-05-12,,NonPartisan,IVR,Registered.Voters,659,54,42,0,1
2008-11-04,20081664,WA,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,510,52,41,0,7
2008-11-04,20081665,WA,UnivWash,,,2008-10-31,,NonPartisan,Phone,Registered.Voters,400,51,39,5,5
2008-11-04,20081666,WA,SurveyUSA,,,2008-07-15,,NonPartisan,IVR,Likely.Voters,666,55,39,0,6
2008-11-04,20081667,WA,Moore,,,2008-07-10,,Partisan,Phone,Likely.Voters,400,47,37,5,11
2008-11-04,20081668,WA,Elway,,,2008-10-19,,NonPartisan,Phone,Registered.Voters,405,55,36,1,8
2008-11-04,20081669,WA,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,513,50,43,0,7
2008-11-04,20081670,WA,UnivWash,,,2008-10-26,,NonPartisan,Phone,Registered.Voters,600,55,34,5,6
2008-11-04,20081671,WA,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,1373,48,35,11,6
2008-11-04,20081672,WA,Rasmussen,,,2008-10-02,,NonPartisan,IVR,Likely.Voters,700,53,43,2,3
2008-11-04,20081673,WA,StrategicVision,,,2008-09-16,,Partisan,Phone,Likely.Voters,800,47,42,0,11
2008-11-04,20081674,WA,ARG,,,2008-09-18,,NonPartisan,Phone,Likely.Voters,600,50,44,1,5
2008-11-04,20081675,WA,Rasmussen,,,2008-10-22,,NonPartisan,IVR,Likely.Voters,500,54,43,0,2
2008-11-04,20081677,WA,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,365,52,38,0,10
2008-11-04,20081679,WA,SurveyUSA,,,2008-04-07,,NonPartisan,IVR,Registered.Voters,607,51,44,0,4
2008-11-04,20081680,WA,StrategicVision,,,2008-07-27,,Partisan,Phone,Likely.Voters,800,48,37,0,15
2008-11-04,20081681,WA,Elway,,,2008-09-10,,NonPartisan,Phone,Registered.Voters,225,46,37,0,17
2008-11-04,20081682,WA,Rasmussen,,,2008-03-27,,NonPartisan,IVR,Likely.Voters,500,48,43,5,3
2008-11-04,20081683,WA,SurveyUSA,,,2008-11-02,,NonPartisan,IVR,Likely.Voters,663,56,40,0,3
2008-11-04,20081684,WA,Rasmussen,,,2008-05-12,,NonPartisan,IVR,Likely.Voters,500,51,40,6,4
2008-11-04,20081685,WA,Strategies360,,,2008-06-26,,Partisan,Phone,Registered.Voters,1200,47,39,0,0
2008-11-04,20081687,WA,SurveyUSA,,,2008-04-16,,NonPartisan,IVR,Registered.Voters,634,53,40,0,2
2008-11-04,20081688,WA,Rasmussen,,,2008-08-06,,NonPartisan,IVR,Likely.Voters,500,54,42,0,3
2008-11-04,20081689,WA,Elway,,,2008-07-31,,NonPartisan,Phone,Registered.Voters,405,47,35,0,18
2008-11-04,20081690,WA,Rasmussen,,,2008-06-09,,NonPartisan,IVR,Likely.Voters,500,53,35,5,7
2008-11-04,20081691,WA,SurveyUSA,,,2008-06-09,,NonPartisan,IVR,Registered.Voters,637,56,39,0,5
2008-11-04,20081692,WA,SurveyUSA,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,544,56,40,0,4
2008-11-04,20081693,WA,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,797,53,43,3,1
2008-11-04,20081694,WA,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,517,45,46,0,9
2008-11-04,20081695,WA,StrategicVision,,,2008-10-26,,Partisan,Phone,Likely.Voters,800,54,42,0,4
2008-11-04,20081696,WA,Rasmussen,,,2008-09-10,,NonPartisan,IVR,Likely.Voters,500,49,47,1,4
2008-11-04,20081697,WA,Rasmussen,,,2008-02-28,,NonPartisan,IVR,Likely.Voters,500,44,45,6,5
2008-11-04,20081698,WA,Elway,,,2008-05-25,,NonPartisan,Phone,Registered.Voters,405,44,38,0,18
2008-11-04,20081699,WA,SurveyUSA,,,2008-09-07,,NonPartisan,IVR,Likely.Voters,658,49,45,0,7
2008-11-04,20081700,WA,SurveyUSA,,,2008-01-13,,NonPartisan,IVR,Registered.Voters,527,52,43,0,5
2008-11-04,20081701,WA,StrategicVision,,,2008-11-02,,Partisan,Phone,Likely.Voters,800,55,40,0,5
2008-11-04,20081702,WA,Rasmussen,,,2008-07-09,,NonPartisan,IVR,Likely.Voters,500,51,43,2,5
2008-11-04,20081703,WA,SurveyUSA,,,2008-02-04,,NonPartisan,IVR,Registered.Voters,534,55,38,0,7
2008-11-04,20081704,WA,SurveyUSA,,,2008-08-12,,NonPartisan,IVR,Likely.Voters,718,51,44,0,5
2008-11-04,20081705,WA,SurveyUSA,,,2008-10-27,,NonPartisan,IVR,Likely.Voters,630,56,39,0,5
2008-11-04,20081706,WA,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,52,36,0,12
2008-11-04,20081707,WA,SurveyUSA,,,2008-09-22,,NonPartisan,IVR,Likely.Voters,682,54,43,0,4
2008-11-04,20081708,WI,Research2000,,,2008-10-21,,NonPartisan,Phone,Likely.Voters,600,52,41,0,7
2008-11-04,20081710,WI,StrategicVision,,,2008-11-02,,Partisan,Phone,Likely.Voters,800,53,40,0,8
2008-11-04,20081711,WI,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,528,43,47,0,10
2008-11-04,20081712,WI,CNN,Time,,2008-10-06,,NonPartisan,Phone,Likely.Voters,859,51,46,0,2
2008-11-04,20081713,WI,Rasmussen,,,2008-10-23,,NonPartisan,IVR,Likely.Voters,500,51,44,1,3
2008-11-04,20081714,WI,QuinnipiacUniv,WSJ | NYPost,,2008-10-07,,NonPartisan,Phone,Likely.Voters,1081,51,43,1,5
2008-11-04,20081715,WI,QuinnipiacUniv,WSJ | NYPost,,2008-10-12,,NonPartisan,Phone,Likely.Voters,1201,54,37,2,7
2008-11-04,20081716,WI,Research2000,,,2008-10-06,,NonPartisan,Phone,Likely.Voters,600,51,41,0,4
2008-11-04,20081717,WI,BigTen,,,2008-09-17,,NonPartisan,Phone,Registered.Voters,616,45,44,1,9
2008-11-04,20081718,WI,SurveyUSA,,,2008-06-16,,NonPartisan,IVR,Registered.Voters,538,52,43,0,6
2008-11-04,20081719,WI,Research2000,,,2008-10-28,,NonPartisan,Phone,Likely.Voters,600,53,42,0,5
2008-11-04,20081720,WI,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,861,48,38,7,7
2008-11-04,20081721,WI,SurveyUSA,,,2008-01-21,,NonPartisan,IVR,Registered.Voters,532,44,46,0,10
2008-11-04,20081722,WI,QuinnipiacUniv,WSJ | NYPost,,2008-07-22,,NonPartisan,Phone,Likely.Voters,1094,50,39,1,9
2008-11-04,20081723,WI,BigTen,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,584,53,41,0,7
2008-11-04,20081724,WI,UnivWisc,,,2008-04-24,,NonPartisan,Phone,Likely.Voters,345,47,43,0,9
2008-11-04,20081725,WI,QuinnipiacUniv,WSJ | NYPost,,2008-06-24,,NonPartisan,Phone,Likely.Voters,1537,52,39,1,8
2008-11-04,20081726,WI,UnivWiscMilwaukee,,,2008-10-15,,NonPartisan,Phone,Likely.Voters,352,51,36,0,12
2008-11-04,20081727,WI,SurveyUSA,,,2008-10-19,,NonPartisan,IVR,Likely.Voters,641,51,43,3,3
2008-11-04,20081728,WI,CNN,Time,,2008-09-16,,NonPartisan,Phone,Registered.Voters,950,50,47,0,3
2008-11-04,20081729,WI,NationalJournal,Allstate,,2008-10-20,,NonPartisan,Phone,Registered.Voters,405,53,40,0,4
2008-11-04,20081730,WI,StrategicVision,,,2008-08-10,,Partisan,Phone,Likely.Voters,800,47,42,0,11
2008-11-04,20081731,WI,MasonDixon,,,2008-10-17,,NonPartisan,Phone,Likely.Voters,625,51,39,0,0
2008-11-04,20081732,WI,Rasmussen,,,2008-05-05,,NonPartisan,IVR,Likely.Voters,500,43,47,5,4
2008-11-04,20081733,WI,Rasmussen,,,2008-10-06,,NonPartisan,IVR,Likely.Voters,500,54,44,0,2
2008-11-04,20081734,WI,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,597,51,40,0,9
2008-11-04,20081735,WI,StrategicVision,,,2008-09-07,,Partisan,Phone,Likely.Voters,800,46,43,0,12
2008-11-04,20081736,WI,UnivWisc,Wiscpolitics.com,,2008-06-10,,NonPartisan,Phone,Likely.Voters,506,50,37,0,10
2008-11-04,20081739,WI,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,537,52,42,0,6
2008-11-04,20081740,WI,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,976,53,41,1,4
2008-11-04,20081741,WI,Rasmussen,,,2008-02-21,,NonPartisan,IVR,Likely.Voters,500,44,43,8,4
2008-11-04,20081742,WI,StrategicVision,,,2008-10-26,,Partisan,Phone,Likely.Voters,800,50,41,0,9
2008-11-04,20081743,WI,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,542,46,44,0,10
2008-11-04,20081744,WI,Rasmussen,,,2008-08-05,,NonPartisan,IVR,Likely.Voters,500,51,44,2,3
2008-11-04,20081745,WI,QuinnipiacUniv,WSJ | NYPost,,2008-09-24,,NonPartisan,Phone,Likely.Voters,1313,49,42,1,7
2008-11-04,20081746,WI,SurveyUSA,,,2008-10-29,,NonPartisan,IVR,Likely.Voters,667,55,39,4,2
2008-11-04,20081747,WI,SurveyUSA,,,2008-10-06,,NonPartisan,IVR,Likely.Voters,672,52,42,3,2
2008-11-04,20081748,WI,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,541,49,44,0,6
2008-11-04,20081749,WI,ARG,,,2008-09-21,,NonPartisan,Phone,Likely.Voters,600,50,45,1,5
2008-11-04,20081750,WI,Research2000,,,2008-09-23,,NonPartisan,Phone,Likely.Voters,600,49,43,0,5
2008-11-04,20081751,WI,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,528,48,44,0,9
2008-11-04,20081752,WI,StrategicVision,,,2008-02-10,,Partisan,Phone,Likely.Voters,800,45,44,0,11
2008-11-04,20081753,WI,WPRI,,,2008-08-04,,NonPartisan,Phone,Likely.Voters,600,44,38,0,18
2008-11-04,20081754,WI,StNorbertCollege,WPR,,2008-04-05,,NonPartisan,Phone,General.Population,400,46,42,0,0
2008-11-04,20081755,WI,StNorbertCollege,WPR,,2008-10-17,,NonPartisan,Phone,Likely.Voters,400,51,38,0,9
2008-11-04,20081756,WI,Rasmussen,,,2008-07-08,,NonPartisan,IVR,Likely.Voters,500,50,39,1,10
2008-11-04,20081757,WI,StrategicVision,,,2008-09-28,,Partisan,Phone,Likely.Voters,800,49,40,0,11
2008-11-04,20081758,WI,UnivWisc,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,359,52,42,0,6
2008-11-04,20081759,WI,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,48,42,0,10
2008-11-04,20081760,WI,Rasmussen,,,2008-06-05,,NonPartisan,IVR,Likely.Voters,500,45,43,6,6
2008-11-04,20081761,WI,Rasmussen,,,2008-09-13,,NonPartisan,IVR,Likely.Voters,500,48,46,2,4
2008-11-04,20081762,WI,Rasmussen,,,2008-03-26,,NonPartisan,IVR,Likely.Voters,500,46,48,3,2
2008-11-04,20081763,WV,WVWesleyan,Orion,,2008-10-21,,NonPartisan,Phone,Likely.Voters,600,44,49,4,3
2008-11-04,20081764,WV,Rasmussen,,,2008-10-20,,NonPartisan,IVR,Likely.Voters,500,43,52,2,4
2008-11-04,20081765,WV,ARG,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,600,45,49,0,7
2008-11-04,20081766,WV,PPP,,,2008-10-17,,Partisan,Phone,Likely.Voters,1223,42,50,0,8
2008-11-04,20081767,WV,CNN,Time,,2008-10-21,,NonPartisan,Phone,Likely.Voters,674,44,53,1,3
2008-11-04,20081768,WV,MasonDixon,,,2008-10-17,,NonPartisan,Phone,Likely.Voters,625,41,47,0,0
2008-11-04,20081769,WV,ARG,,,2008-11-03,,NonPartisan,Phone,Likely.Voters,600,42,53,2,3
2008-11-04,20081770,WV,Blankenship,,,2008-09-08,,NonPartisan,Phone,Registered.Voters,432,39,44,0,17
2008-11-04,20081771,WV,PPP,,,2008-10-30,,Partisan,Phone,Likely.Voters,2128,42,55,0,3
2008-11-04,20081772,WV,Research2000,DailyKos,,2008-10-24,,Partisan,Phone,Likely.Voters,600,43,49,3,5
2008-11-04,20081773,WV,CNN,Time,,2008-09-23,,NonPartisan,Phone,Likely.Voters,694,46,50,1,3
2008-11-04,20081774,WV,InsiderAdvantage,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,522,47,49,1,3
2008-11-04,20081775,WV,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,617,35,53,0,12
2008-11-04,20081776,WV,Rainmaker,,,2008-10-15,,Partisan,Phone,Likely.Voters,600,41,42,2,13
2008-11-04,20081777,WV,ARG,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,600,50,42,3,5
2008-11-04,20081778,WV,Rasmussen,,,2008-09-24,,NonPartisan,IVR,Likely.Voters,500,42,50,4,4
2008-11-04,20081779,WV,Rasmussen,,,2008-06-02,,NonPartisan,IVR,Likely.Voters,500,37,45,13,5
2008-11-04,20081780,WV,Zogby,Reuters,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,40,50,0,9
2008-11-04,20081781,WV,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,404,43,52,3,3
2008-11-04,20081782,WY,Research2000,DailyKos,,2008-10-16,,Partisan,Phone,Likely.Voters,600,35,58,4,3
2008-11-04,20081783,WY,MasonDixon,,,2008-08-15,,NonPartisan,Phone,Likely.Voters,400,25,62,0,13
2008-11-04,20081784,WY,SurveyUSA,,,2008-10-19,,NonPartisan,IVR,Likely.Voters,604,37,58,3,2
2008-11-04,20081785,WY,Research2000,DailyKos,,2008-05-14,,Partisan,Phone,Likely.Voters,600,40,53,0,7
2008-11-04,20081786,WY,ARG,,,2008-09-11,,NonPartisan,Phone,Likely.Voters,600,28,66,0,5
2008-11-04,20081787,WY,MasonDixon,,,2008-10-14,,NonPartisan,Phone,Likely.Voters,625,32,58,0,10
2008-11-04,20081788,WY,Research2000,DailyKos,,2008-10-29,,Partisan,Phone,Likely.Voters,600,36,61,2,1
2008-11-04,20081789,WY,Research2000,DailyKos,,2008-09-24,,Partisan,Phone,Likely.Voters,600,36,57,0,7
2008-11-04,20081790,WY,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,246,29,67,1,2
2008-11-04,20081791,WY,Rasmussen,,,2008-09-09,,NonPartisan,IVR,Likely.Voters,500,39,58,1,2
2008-11-04,20081792,WY,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,576,35,54,0,11
