Poll ID,Observations,Poll start date,Poll end date,State,Democratic,Other,Republican,Undecided,Election date
upi-cvoter-25750,549,2016-09-12,2016-09-25,MI,50.0,5.0,46.0,0.0,2016-11-08
upi-cvoter-25751,488,2016-09-12,2016-09-25,MN,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-25752,512,2016-09-12,2016-09-25,MS,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-25754,571,2016-09-12,2016-09-25,MO,44.0,5.0,52.0,0.0,2016-11-08
upi-cvoter-25756,493,2016-09-12,2016-09-25,MT,38.0,5.0,58.0,0.0,2016-11-08
upi-cvoter-25757,529,2016-09-12,2016-09-25,NE,37.0,5.0,59.0,0.0,2016-11-08
upi-cvoter-25758,540,2016-09-12,2016-09-25,NV,47.0,7.0,46.0,0.0,2016-11-08
upi-cvoter-25760,493,2016-09-12,2016-09-25,NH,48.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-25761,560,2016-09-12,2016-09-25,NJ,56.0,4.0,40.0,0.0,2016-11-08
upi-cvoter-25762,488,2016-09-12,2016-09-25,NM,50.0,6.0,45.0,0.0,2016-11-08
upi-cvoter-25764,724,2016-09-12,2016-09-25,NY,57.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-25765,610,2016-09-12,2016-09-25,NC,46.0,5.0,49.0,0.0,2016-11-08
upi-cvoter-25766,487,2016-09-12,2016-09-25,ND,36.0,8.0,57.0,0.0,2016-11-08
upi-cvoter-25767,554,2016-09-12,2016-09-25,OH,48.0,4.0,49.0,0.0,2016-11-08
upi-cvoter-25768,506,2016-09-12,2016-09-25,OK,32.0,4.0,64.0,0.0,2016-11-08
upi-cvoter-25769,508,2016-09-12,2016-09-25,OR,51.0,6.0,44.0,0.0,2016-11-08
upi-cvoter-25770,605,2016-09-12,2016-09-25,PA,47.0,5.0,48.0,0.0,2016-11-08
upi-cvoter-25771,455,2016-09-12,2016-09-25,RI,56.0,4.0,40.0,0.0,2016-11-08
upi-cvoter-25772,571,2016-09-12,2016-09-25,SC,41.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-25773,459,2016-09-12,2016-09-25,SD,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-25774,567,2016-09-12,2016-09-25,TN,38.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-25775,798,2016-09-12,2016-09-25,TX,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-25776,490,2016-09-12,2016-09-25,UT,28.0,6.0,66.0,0.0,2016-11-08
upi-cvoter-25777,465,2016-09-12,2016-09-25,VT,60.0,4.0,36.0,0.0,2016-11-08
upi-cvoter-25778,495,2016-09-12,2016-09-25,VA,46.0,5.0,50.0,0.0,2016-11-08
upi-cvoter-25779,488,2016-09-12,2016-09-25,WA,52.0,5.0,43.0,0.0,2016-11-08
upi-cvoter-25780,466,2016-09-12,2016-09-25,WV,35.0,6.0,59.0,0.0,2016-11-08
upi-cvoter-25781,461,2016-09-12,2016-09-25,WY,29.0,6.0,65.0,0.0,2016-11-08
upi-cvoter-25782,553,2016-09-12,2016-09-25,WI,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-25783,486,2016-09-12,2016-09-25,DC,81.0,5.0,14.0,0.0,2016-11-08
upi-cvoter-25898,545,2016-09-19,2016-10-02,AL,36.0,5.0,59.0,0.0,2016-11-08
upi-cvoter-25899,457,2016-09-19,2016-10-02,AK,40.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-25900,556,2016-09-19,2016-10-02,AZ,42.0,6.0,52.0,0.0,2016-11-08
upi-cvoter-25901,483,2016-09-19,2016-10-02,AR,36.0,6.0,59.0,0.0,2016-11-08
upi-cvoter-25902,992,2016-09-19,2016-10-02,CA,57.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-25903,553,2016-09-19,2016-10-02,CO,48.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-25904,520,2016-09-19,2016-10-02,CT,54.0,4.0,43.0,0.0,2016-11-08
upi-cvoter-25905,475,2016-09-19,2016-10-02,DE,54.0,3.0,43.0,0.0,2016-11-08
upi-cvoter-25906,785,2016-09-19,2016-10-02,FL,46.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-25907,626,2016-09-19,2016-10-02,GA,43.0,6.0,52.0,0.0,2016-11-08
upi-cvoter-25908,461,2016-09-19,2016-10-02,HI,64.0,3.0,34.0,0.0,2016-11-08
upi-cvoter-25909,487,2016-09-19,2016-10-02,ID,32.0,6.0,62.0,0.0,2016-11-08
upi-cvoter-25910,682,2016-09-19,2016-10-02,IL,54.0,5.0,42.0,0.0,2016-11-08
upi-cvoter-25911,533,2016-09-19,2016-10-02,IN,41.0,4.0,55.0,0.0,2016-11-08
upi-cvoter-25912,491,2016-09-19,2016-10-02,IA,48.0,4.0,49.0,0.0,2016-11-08
upi-cvoter-25913,535,2016-09-19,2016-10-02,KS,38.0,4.0,58.0,0.0,2016-11-08
upi-cvoter-25914,537,2016-09-19,2016-10-02,KY,37.0,4.0,59.0,0.0,2016-11-08
upi-cvoter-25915,531,2016-09-19,2016-10-02,LA,39.0,4.0,57.0,0.0,2016-11-08
upi-cvoter-25916,462,2016-09-19,2016-10-02,ME,54.0,3.0,43.0,0.0,2016-11-08
upi-cvoter-25917,527,2016-09-19,2016-10-02,MD,58.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-25918,507,2016-09-19,2016-10-02,MA,56.0,3.0,41.0,0.0,2016-11-08
upi-cvoter-25919,554,2016-09-19,2016-10-02,MI,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-25920,497,2016-09-19,2016-10-02,MN,50.0,4.0,47.0,0.0,2016-11-08
upi-cvoter-25921,528,2016-09-19,2016-10-02,MS,40.0,4.0,57.0,0.0,2016-11-08
upi-cvoter-25922,570,2016-09-19,2016-10-02,MO,44.0,4.0,53.0,0.0,2016-11-08
upi-cvoter-25923,647,2016-09-19,2016-10-02,MT,39.0,4.0,57.0,0.0,2016-11-08
upi-cvoter-25924,541,2016-09-19,2016-10-02,NE,37.0,4.0,59.0,0.0,2016-11-08
upi-cvoter-25925,536,2016-09-19,2016-10-02,NV,47.0,6.0,47.0,0.0,2016-11-08
upi-cvoter-25926,491,2016-09-19,2016-10-02,NH,48.0,4.0,48.0,0.0,2016-11-08
upi-cvoter-25927,568,2016-09-19,2016-10-02,NJ,55.0,4.0,41.0,0.0,2016-11-08
upi-cvoter-25928,507,2016-09-19,2016-10-02,NM,50.0,5.0,45.0,0.0,2016-11-08
upi-cvoter-25929,701,2016-09-19,2016-10-02,NY,57.0,4.0,40.0,0.0,2016-11-08
upi-cvoter-25930,773,2016-09-19,2016-10-02,NC,46.0,5.0,50.0,0.0,2016-11-08
upi-cvoter-25931,480,2016-09-19,2016-10-02,ND,36.0,8.0,57.0,0.0,2016-11-08
upi-cvoter-25932,548,2016-09-19,2016-10-02,OH,48.0,4.0,49.0,0.0,2016-11-08
upi-cvoter-25933,508,2016-09-19,2016-10-02,OK,32.0,4.0,65.0,0.0,2016-11-08
upi-cvoter-25934,502,2016-09-19,2016-10-02,OR,50.0,5.0,45.0,0.0,2016-11-08
upi-cvoter-25935,649,2016-09-19,2016-10-02,PA,46.0,4.0,50.0,0.0,2016-11-08
upi-cvoter-25936,457,2016-09-19,2016-10-02,RI,57.0,3.0,40.0,0.0,2016-11-08
upi-cvoter-25937,574,2016-09-19,2016-10-02,SC,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-25938,463,2016-09-19,2016-10-02,SD,40.0,4.0,56.0,0.0,2016-11-08
upi-cvoter-25939,555,2016-09-19,2016-10-02,TN,38.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-25940,817,2016-09-19,2016-10-02,TX,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-25941,495,2016-09-19,2016-10-02,UT,28.0,5.0,67.0,0.0,2016-11-08
upi-cvoter-25942,464,2016-09-19,2016-10-02,VT,61.0,4.0,35.0,0.0,2016-11-08
upi-cvoter-25943,510,2016-09-19,2016-10-02,VA,45.0,4.0,50.0,0.0,2016-11-08
upi-cvoter-25944,496,2016-09-19,2016-10-02,WA,52.0,5.0,44.0,0.0,2016-11-08
upi-cvoter-25945,480,2016-09-19,2016-10-02,WV,34.0,5.0,61.0,0.0,2016-11-08
upi-cvoter-25946,575,2016-09-19,2016-10-02,WI,50.0,3.0,47.0,0.0,2016-11-08
upi-cvoter-25947,462,2016-09-19,2016-10-02,WY,29.0,5.0,65.0,0.0,2016-11-08
upi-cvoter-25948,488,2016-09-19,2016-10-02,DC,79.0,7.0,14.0,0.0,2016-11-08
upi-cvoter-26022,332,2016-10-02,2016-10-09,AL,38.0,6.0,56.0,0.0,2016-11-08
upi-cvoter-26023,305,2016-10-02,2016-10-09,AK,41.0,5.0,53.0,0.0,2016-11-08
upi-cvoter-26024,358,2016-10-02,2016-10-09,AZ,44.0,6.0,50.0,0.0,2016-11-08
upi-cvoter-26025,319,2016-10-02,2016-10-09,AR,37.0,7.0,56.0,0.0,2016-11-08
upi-cvoter-26026,474,2016-10-02,2016-10-09,CA,58.0,5.0,37.0,0.0,2016-11-08
upi-cvoter-26027,338,2016-10-02,2016-10-09,CO,50.0,6.0,44.0,0.0,2016-11-08
upi-cvoter-26028,331,2016-10-02,2016-10-09,CT,54.0,4.0,42.0,0.0,2016-11-08
upi-cvoter-26029,312,2016-10-02,2016-10-09,DE,55.0,3.0,41.0,0.0,2016-11-08
upi-cvoter-26030,398,2016-10-02,2016-10-09,FL,48.0,6.0,47.0,0.0,2016-11-08
upi-cvoter-26031,360,2016-10-02,2016-10-09,GA,45.0,7.0,49.0,0.0,2016-11-08
upi-cvoter-26032,304,2016-10-02,2016-10-09,HI,64.0,3.0,32.0,0.0,2016-11-08
upi-cvoter-26033,330,2016-10-02,2016-10-09,ID,34.0,7.0,60.0,0.0,2016-11-08
upi-cvoter-26034,397,2016-10-02,2016-10-09,IL,55.0,5.0,40.0,0.0,2016-11-08
upi-cvoter-26035,329,2016-10-02,2016-10-09,IN,43.0,5.0,52.0,0.0,2016-11-08
upi-cvoter-26036,322,2016-10-02,2016-10-09,IA,49.0,4.0,47.0,0.0,2016-11-08
upi-cvoter-26037,332,2016-10-02,2016-10-09,KS,40.0,6.0,55.0,0.0,2016-11-08
upi-cvoter-26038,327,2016-10-02,2016-10-09,KY,38.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-26039,320,2016-10-02,2016-10-09,LA,40.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-26040,305,2016-10-02,2016-10-09,ME,55.0,4.0,41.0,0.0,2016-11-08
upi-cvoter-26041,331,2016-10-02,2016-10-09,MD,58.0,5.0,37.0,0.0,2016-11-08
upi-cvoter-26042,328,2016-10-02,2016-10-09,MA,58.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-26043,338,2016-10-02,2016-10-09,MI,52.0,5.0,44.0,0.0,2016-11-08
upi-cvoter-26044,309,2016-10-02,2016-10-09,WY,30.0,6.0,63.0,0.0,2016-11-08
upi-cvoter-26045,349,2016-10-02,2016-10-09,WI,51.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26046,308,2016-10-02,2016-10-09,WV,37.0,6.0,58.0,0.0,2016-11-08
upi-cvoter-26047,322,2016-10-02,2016-10-09,MN,51.0,4.0,45.0,0.0,2016-11-08
upi-cvoter-26048,324,2016-10-02,2016-10-09,MS,42.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-26049,378,2016-10-02,2016-10-09,MO,45.0,5.0,51.0,0.0,2016-11-08
upi-cvoter-26050,316,2016-10-02,2016-10-09,DC,80.0,6.0,14.0,0.0,2016-11-08
upi-cvoter-26051,496,2016-10-02,2016-10-09,MT,40.0,6.0,54.0,0.0,2016-11-08
upi-cvoter-26052,351,2016-10-02,2016-10-09,NE,39.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-26053,320,2016-10-02,2016-10-09,NV,48.0,7.0,45.0,0.0,2016-11-08
upi-cvoter-26054,309,2016-10-02,2016-10-09,NH,50.0,5.0,45.0,0.0,2016-11-08
upi-cvoter-26055,339,2016-10-02,2016-10-09,NJ,57.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-26056,330,2016-10-02,2016-10-09,NM,51.0,6.0,43.0,0.0,2016-11-08
upi-cvoter-26057,418,2016-10-02,2016-10-09,NY,58.0,4.0,38.0,0.0,2016-11-08
upi-cvoter-26058,514,2016-10-02,2016-10-09,NC,48.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-26059,314,2016-10-02,2016-10-09,ND,37.0,8.0,55.0,0.0,2016-11-08
upi-cvoter-26060,341,2016-10-02,2016-10-09,OH,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26061,319,2016-10-02,2016-10-09,OK,34.0,5.0,62.0,0.0,2016-11-08
upi-cvoter-26062,320,2016-10-02,2016-10-09,OR,51.0,7.0,43.0,0.0,2016-11-08
upi-cvoter-26063,369,2016-10-02,2016-10-09,PA,49.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-26064,303,2016-10-02,2016-10-09,RI,58.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-26065,333,2016-10-02,2016-10-09,SC,42.0,5.0,53.0,0.0,2016-11-08
upi-cvoter-26067,317,2016-10-02,2016-10-09,SD,42.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-26068,331,2016-10-02,2016-10-09,TN,39.0,6.0,55.0,0.0,2016-11-08
upi-cvoter-26069,425,2016-10-02,2016-10-09,TX,41.0,6.0,53.0,0.0,2016-11-08
upi-cvoter-26070,316,2016-10-02,2016-10-09,UT,30.0,6.0,64.0,0.0,2016-11-08
upi-cvoter-26071,316,2016-10-02,2016-10-09,VT,62.0,5.0,33.0,0.0,2016-11-08
upi-cvoter-26072,325,2016-10-02,2016-10-09,VA,48.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-26073,326,2016-10-02,2016-10-09,WA,53.0,5.0,42.0,0.0,2016-11-08
upi-cvoter-26288,327,2016-10-09,2016-10-16,AL,38.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-26289,304,2016-10-09,2016-10-16,AK,41.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-26290,355,2016-10-09,2016-10-16,AZ,44.0,6.0,51.0,0.0,2016-11-08
upi-cvoter-26291,323,2016-10-09,2016-10-16,AR,37.0,6.0,58.0,0.0,2016-11-08
upi-cvoter-26292,483,2016-10-09,2016-10-16,CA,58.0,4.0,37.0,0.0,2016-11-08
upi-cvoter-26293,336,2016-10-09,2016-10-16,CO,50.0,5.0,45.0,0.0,2016-11-08
upi-cvoter-26294,326,2016-10-09,2016-10-16,CT,55.0,4.0,42.0,0.0,2016-11-08
upi-cvoter-26295,315,2016-10-09,2016-10-16,DE,56.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26296,401,2016-10-09,2016-10-16,FL,49.0,5.0,46.0,0.0,2016-11-08
upi-cvoter-26297,351,2016-10-09,2016-10-16,GA,45.0,6.0,49.0,0.0,2016-11-08
upi-cvoter-26298,312,2016-10-09,2016-10-16,HI,65.0,3.0,33.0,0.0,2016-11-08
upi-cvoter-26299,316,2016-10-09,2016-10-16,ID,34.0,6.0,60.0,0.0,2016-11-08
upi-cvoter-26300,398,2016-10-09,2016-10-16,IL,56.0,4.0,40.0,0.0,2016-11-08
upi-cvoter-26301,330,2016-10-09,2016-10-16,IN,43.0,4.0,53.0,0.0,2016-11-08
upi-cvoter-26302,328,2016-10-09,2016-10-16,IA,49.0,4.0,48.0,0.0,2016-11-08
upi-cvoter-26303,332,2016-10-09,2016-10-16,KS,40.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-26304,324,2016-10-09,2016-10-16,KY,38.0,4.0,58.0,0.0,2016-11-08
upi-cvoter-26305,314,2016-10-09,2016-10-16,LA,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-26306,313,2016-10-09,2016-10-16,ME,55.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26307,325,2016-10-09,2016-10-16,MD,59.0,4.0,37.0,0.0,2016-11-08
upi-cvoter-26308,329,2016-10-09,2016-10-16,MA,58.0,3.0,39.0,0.0,2016-11-08
upi-cvoter-26309,327,2016-10-09,2016-10-16,MI,52.0,4.0,44.0,0.0,2016-11-08
upi-cvoter-26310,329,2016-10-09,2016-10-16,MN,51.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26311,322,2016-10-09,2016-10-16,MS,42.0,4.0,54.0,0.0,2016-11-08
upi-cvoter-26312,359,2016-10-09,2016-10-16,MO,45.0,4.0,51.0,0.0,2016-11-08
upi-cvoter-26313,329,2016-10-09,2016-10-16,MT,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-26314,333,2016-10-09,2016-10-16,NE,39.0,4.0,57.0,0.0,2016-11-08
upi-cvoter-26315,319,2016-10-09,2016-10-16,NV,49.0,6.0,45.0,0.0,2016-11-08
upi-cvoter-26316,308,2016-10-09,2016-10-16,NH,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26317,338,2016-10-09,2016-10-16,NJ,57.0,4.0,39.0,0.0,2016-11-08
upi-cvoter-26319,324,2016-10-09,2016-10-16,NM,51.0,6.0,44.0,0.0,2016-11-08
upi-cvoter-26320,404,2016-10-09,2016-10-16,NY,59.0,4.0,38.0,0.0,2016-11-08
upi-cvoter-26321,350,2016-10-09,2016-10-16,NC,48.0,4.0,48.0,0.0,2016-11-08
upi-cvoter-26322,314,2016-10-09,2016-10-16,ND,37.0,8.0,56.0,0.0,2016-11-08
upi-cvoter-26323,344,2016-10-09,2016-10-16,OH,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26324,317,2016-10-09,2016-10-16,OK,34.0,4.0,63.0,0.0,2016-11-08
upi-cvoter-26325,324,2016-10-09,2016-10-16,OR,51.0,7.0,43.0,0.0,2016-11-08
upi-cvoter-26326,380,2016-10-09,2016-10-16,PA,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26328,323,2016-10-09,2016-10-16,SC,42.0,5.0,53.0,0.0,2016-11-08
upi-cvoter-26329,311,2016-10-09,2016-10-16,SD,42.0,4.0,54.0,0.0,2016-11-08
upi-cvoter-26330,328,2016-10-09,2016-10-16,TN,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-26331,460,2016-10-09,2016-10-16,TX,41.0,5.0,53.0,0.0,2016-11-08
upi-cvoter-26332,318,2016-10-09,2016-10-16,UT,29.0,5.0,65.0,0.0,2016-11-08
upi-cvoter-26333,304,2016-10-09,2016-10-16,VT,63.0,4.0,33.0,0.0,2016-11-08
upi-cvoter-26334,334,2016-10-09,2016-10-16,VA,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26335,320,2016-10-09,2016-10-16,WA,54.0,4.0,42.0,0.0,2016-11-08
upi-cvoter-26336,313,2016-10-09,2016-10-16,DC,81.0,6.0,13.0,0.0,2016-11-08
upi-cvoter-26337,310,2016-10-09,2016-10-16,WV,36.0,6.0,58.0,0.0,2016-11-08
upi-cvoter-26338,361,2016-10-09,2016-10-16,WI,51.0,3.0,46.0,0.0,2016-11-08
upi-cvoter-26339,311,2016-10-09,2016-10-16,WY,30.0,6.0,64.0,0.0,2016-11-08
upi-cvoter-26409,305,2016-10-16,2016-10-23,AK,41.0,0.0,55.0,5.0,2016-11-08
upi-cvoter-26409,305,2016-10-16,2016-10-23,DE,56.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26409,305,2016-10-16,2016-10-23,RI,58.0,3.0,39.0,0.0,2016-11-08
upi-cvoter-26409,305,2016-10-16,2016-10-23,VT,63.0,0.0,34.0,4.0,2016-11-08
upi-cvoter-26409,306,2016-10-16,2016-10-23,HI,65.0,3.0,32.0,0.0,2016-11-08
upi-cvoter-26409,308,2016-10-16,2016-10-23,UT,29.0,6.0,65.0,0.0,2016-11-08
upi-cvoter-26409,309,2016-10-16,2016-10-23,ME,55.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26409,309,2016-10-16,2016-10-23,ND,37.0,7.0,56.0,0.0,2016-11-08
upi-cvoter-26409,309,2016-10-16,2016-10-23,WY,30.0,0.0,65.0,5.0,2016-11-08
upi-cvoter-26409,310,2016-10-16,2016-10-23,NH,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26409,311,2016-10-16,2016-10-23,WV,36.0,5.0,59.0,0.0,2016-11-08
upi-cvoter-26409,312,2016-10-16,2016-10-23,SD,41.0,4.0,55.0,0.0,2016-11-08
upi-cvoter-26409,312,2016-10-16,2016-10-23,TN,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-26409,314,2016-10-16,2016-10-23,AR,37.0,6.0,58.0,0.0,2016-11-08
upi-cvoter-26409,314,2016-10-16,2016-10-23,OR,51.0,6.0,43.0,0.0,2016-11-08
upi-cvoter-26409,317,2016-10-16,2016-10-23,LA,41.0,4.0,55.0,0.0,2016-11-08
upi-cvoter-26409,318,2016-10-16,2016-10-23,OK,34.0,4.0,63.0,0.0,2016-11-08
upi-cvoter-26409,319,2016-10-16,2016-10-23,KY,38.0,4.0,58.0,0.0,2016-11-08
upi-cvoter-26409,319,2016-10-16,2016-10-23,NV,48.0,6.0,45.0,0.0,2016-11-08
upi-cvoter-26409,320,2016-10-16,2016-10-23,ID,35.0,0.0,59.0,6.0,2016-11-08
upi-cvoter-26409,320,2016-10-16,2016-10-23,MS,42.0,4.0,54.0,0.0,2016-11-08
upi-cvoter-26409,320,2016-10-16,2016-10-23,NM,51.0,5.0,44.0,0.0,2016-11-08
upi-cvoter-26409,321,2016-10-16,2016-10-23,DC,81.0,0.0,13.0,6.0,2016-11-08
upi-cvoter-26409,321,2016-10-16,2016-10-23,MN,50.0,3.0,47.0,0.0,2016-11-08
upi-cvoter-26409,323,2016-10-16,2016-10-23,KS,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-26409,326,2016-10-16,2016-10-23,SC,42.0,5.0,53.0,0.0,2016-11-08
upi-cvoter-26409,329,2016-10-16,2016-10-23,CT,55.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26409,329,2016-10-16,2016-10-23,IA,49.0,4.0,48.0,0.0,2016-11-08
upi-cvoter-26409,329,2016-10-16,2016-10-23,MI,51.0,4.0,45.0,0.0,2016-11-08
upi-cvoter-26409,332,2016-10-16,2016-10-23,MA,58.0,3.0,39.0,0.0,2016-11-08
upi-cvoter-26409,332,2016-10-16,2016-10-23,MD,58.0,4.0,38.0,0.0,2016-11-08
upi-cvoter-26409,332,2016-10-16,2016-10-23,WA,53.0,4.0,43.0,0.0,2016-11-08
upi-cvoter-26409,335,2016-10-16,2016-10-23,VA,49.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26409,337,2016-10-16,2016-10-23,NE,38.0,4.0,58.0,0.0,2016-11-08
upi-cvoter-26409,339,2016-10-16,2016-10-23,MT,41.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-26409,340,2016-10-16,2016-10-23,IN,43.0,4.0,53.0,0.0,2016-11-08
upi-cvoter-26409,341,2016-10-16,2016-10-23,AL,37.0,0.0,58.0,5.0,2016-11-08
upi-cvoter-26409,344,2016-10-16,2016-10-23,CO,50.0,5.0,45.0,0.0,2016-11-08
upi-cvoter-26409,349,2016-10-16,2016-10-23,OH,50.0,4.0,47.0,0.0,2016-11-08
upi-cvoter-26409,355,2016-10-16,2016-10-23,NJ,57.0,3.0,40.0,0.0,2016-11-08
upi-cvoter-26409,356,2016-10-16,2016-10-23,NC,49.0,4.0,47.0,0.0,2016-11-08
upi-cvoter-26409,363,2016-10-16,2016-10-23,AZ,44.0,5.0,51.0,0.0,2016-11-08
upi-cvoter-26409,364,2016-10-16,2016-10-23,WI,51.0,3.0,46.0,0.0,2016-11-08
upi-cvoter-26409,367,2016-10-16,2016-10-23,GA,46.0,6.0,48.0,0.0,2016-11-08
upi-cvoter-26409,371,2016-10-16,2016-10-23,PA,50.0,4.0,46.0,0.0,2016-11-08
upi-cvoter-26409,377,2016-10-16,2016-10-23,MO,44.0,4.0,52.0,0.0,2016-11-08
upi-cvoter-26409,399,2016-10-16,2016-10-23,FL,49.0,5.0,47.0,0.0,2016-11-08
upi-cvoter-26409,412,2016-10-16,2016-10-23,IL,56.0,4.0,40.0,0.0,2016-11-08
upi-cvoter-26409,424,2016-10-16,2016-10-23,NY,59.0,4.0,38.0,0.0,2016-11-08
upi-cvoter-26409,445,2016-10-16,2016-10-23,TX,41.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-26409,507,2016-10-16,2016-10-23,CA,58.0,4.0,38.0,0.0,2016-11-08
upi-cvoter-26592,304,2016-10-23,2016-10-29,AK,41.0,0.0,55.0,4.0,2016-11-08
upi-cvoter-26592,304,2016-10-23,2016-10-29,VT,63.0,0.0,34.0,4.0,2016-11-08
upi-cvoter-26592,306,2016-10-23,2016-10-29,ND,37.0,7.0,57.0,0.0,2016-11-08
upi-cvoter-26592,307,2016-10-23,2016-10-29,NH,50.0,4.0,47.0,0.0,2016-11-08
upi-cvoter-26592,308,2016-10-23,2016-10-29,DE,55.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-26592,308,2016-10-23,2016-10-29,RI,57.0,3.0,40.0,0.0,2016-11-08
upi-cvoter-26592,310,2016-10-23,2016-10-29,DC,81.0,0.0,13.0,6.0,2016-11-08
upi-cvoter-26592,310,2016-10-23,2016-10-29,HI,64.0,3.0,33.0,0.0,2016-11-08
upi-cvoter-26592,311,2016-10-23,2016-10-29,SD,40.0,4.0,56.0,0.0,2016-11-08
upi-cvoter-26592,311,2016-10-23,2016-10-29,WV,36.0,5.0,59.0,0.0,2016-11-08
upi-cvoter-26592,311,2016-10-23,2016-10-29,WY,30.0,0.0,65.0,5.0,2016-11-08
upi-cvoter-26592,312,2016-10-23,2016-10-29,ME,54.0,3.0,43.0,0.0,2016-11-08
upi-cvoter-26592,313,2016-10-23,2016-10-29,MS,42.0,4.0,55.0,0.0,2016-11-08
upi-cvoter-26592,313,2016-10-23,2016-10-29,OR,50.0,6.0,43.0,0.0,2016-11-08
upi-cvoter-26592,314,2016-10-23,2016-10-29,NV,48.0,6.0,46.0,0.0,2016-11-08
upi-cvoter-26592,315,2016-10-23,2016-10-29,UT,29.0,6.0,66.0,0.0,2016-11-08
upi-cvoter-26592,316,2016-10-23,2016-10-29,LA,40.0,4.0,56.0,0.0,2016-11-08
upi-cvoter-26592,316,2016-10-23,2016-10-29,MN,50.0,3.0,47.0,0.0,2016-11-08
upi-cvoter-26592,318,2016-10-23,2016-10-29,ID,34.0,0.0,61.0,6.0,2016-11-08
upi-cvoter-26592,321,2016-10-23,2016-10-29,OK,33.0,4.0,63.0,0.0,2016-11-08
upi-cvoter-26592,322,2016-10-23,2016-10-29,NM,50.0,5.0,44.0,0.0,2016-11-08
upi-cvoter-26592,324,2016-10-23,2016-10-29,AR,37.0,5.0,58.0,0.0,2016-11-08
upi-cvoter-26592,324,2016-10-23,2016-10-29,KY,37.0,4.0,59.0,0.0,2016-11-08
upi-cvoter-26592,325,2016-10-23,2016-10-29,MA,58.0,3.0,39.0,0.0,2016-11-08
upi-cvoter-26592,325,2016-10-23,2016-10-29,SC,42.0,4.0,54.0,0.0,2016-11-08
upi-cvoter-26592,326,2016-10-23,2016-10-29,CT,54.0,3.0,43.0,0.0,2016-11-08
upi-cvoter-26592,327,2016-10-23,2016-10-29,WA,53.0,4.0,43.0,0.0,2016-11-08
upi-cvoter-26592,328,2016-10-23,2016-10-29,KS,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-26592,329,2016-10-23,2016-10-29,IA,48.0,4.0,48.0,0.0,2016-11-08
upi-cvoter-26592,330,2016-10-23,2016-10-29,MD,58.0,4.0,38.0,0.0,2016-11-08
